,Unnamed: 0_x,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Number,Street,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Unnamed: 0_y,plate_id,Name
3903,3536955,7438317470,FXX2593,NY,PAS,11/26/2013,21,4DSD,HONDA,T,62990,54190,66790,20150610,103.0,103,103,353083,T402,M,0952A,,Q,F,146-22,South Rd,,0.0,408.0,d1,,Y,0930A,1100A,LT/,,1999.0,,0.0,A -,21-No Parking (street clean),,,,3865,FXX2593,Andrew Clarke
3904,2577301,7855095251,31458JV,NY,COM,10/24/2013,69,VAN,FORD,T,17410,0,0,88888888,13.0,13,13,358607,T102,L,0131P,,NY,I,N,E 21st St,40ft W/of Broadway,0.0,408.0,h1,,YYYYY,0800A,0700P,WHITE,,2010.0,,0.0,08 -,69-Failure to Disp Muni Recpt,,,,3866,31458JV,Thomas Ferguson
3905,794443,7945482909,FLP6139,NY,PAS,08/23/2013,70,SUBN,CHEVR,T,17250,10110,10010,20130815,9.0,9,9,357699,T101,G,1249P,,NY,F,336,E 13th St,,0.0,408.0,j3,,YYYYYYY,,,WH,,2003.0,,0.0,33 -,70A-Reg. Sticker Expired (NYS),,,,3867,FLP6139,Victoria Elliott
3906,6159514,7040140822,BVZ7730,NY,PAS,03/14/2014,21,SUBN,FORD,T,31530,24730,11830,20140629,84.0,84,84,356490,T301,B,0950A,,K,O,207,Dekalb Ave,,0.0,408.0,d1,,Y,0930A,1100A,BK,,2013.0,,0.0,06 3,21-No Parking (street clean),,,,3868,BVZ7730,Michael Warren
3907,5181160,1365626714,GLY3550,NY,PAS,02/06/2014,71,SDN,ACURA,P,37930,14130,14180,20160114,69.0,69,69,951657,0069,0000,0410P,,K,F,1345,E 93 ST,,0.0,408.0,D,,BBBBBBB,0  :,0  :,WHITE,0.0,2010.0,-,0.0,,,,,,3869,GLY3550,Jade Kaiser
3908,6906869,7854318049,34834MC,NY,COM,04/02/2014,42,VAN,ME/BE,T,18030,0,0,20140831,18.0,18,18,355593,T106,L,0402P,,NY,I,S,E 52nd St,60ft E/of Madison Av,0.0,408.0,h1,,YYYYY,0700A,0600P,WHITE,,2012.0,143-5695,0.0,99 6,42-Exp. Muni-Mtr (Com. Mtr. Z),,,,3870,34834MC,Patrick Wall
3909,5471959,1366120190,59893JR,NY,COM,02/19/2014,19,VAN,INTER,P,0,0,0,0,1.0,1,401,929025,0401,0000,0609P,,NY,,,E/S SOUTH END,N/O RECTOR PL,0.0,408.0,C3,,BBBBBBB,ALL,ALL,BR,0.0,1996.0,-,0.0,,,,,,3871,59893JR,Julie Sanchez
3910,6345734,5073080312,GMB9583,NY,PAS,03/20/2014,7,SUBN,KIA,V,0,0,0,0,,0,0,0,,,0445P,,,,,ASTORIA BLVD.(W/B)@S,TEINWAY ST.-U1-3,0.0,1111.0,D,T,,,,MR,,2014.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,3872,GMB9583,Justin Long
3911,1722254,7444798310,GBH4848,NY,PAS,09/26/2013,38,SUBN,BMW,T,40890,24050,24100,20140906,106.0,106,106,358199,T402,B,0304P,,Q,F,161-22,Cross Bay Blvd,,0.0,408.0,h1,,Y,0900A,0700P,BK,,2013.0,,0.0,27 -,38-Failure to Display Muni Rec,,,,3873,GBH4848,Heather Leach
3912,8202583,7943183496,JDZ9324,PA,PAS,05/23/2014,38,4DSD,DODGE,T,13590,33490,30640,20140088,1.0,1,1,344767,T101,F,0527P,,NY,F,125,Broad St,,0.0,408.0,h1,,YYYYY,1000A,0700P,WHITE,,0.0,,0.0,76 1,38-Failure to Display Muni Rec,,,,3874,JDZ9324,Jeffrey Watkins
3913,5163642,7076646067,11655JY,NY,COM,02/04/2014,20,PICK,GMC,T,9530,5580,5680,88888888,72.0,72,72,357764,T302,E,0104P,,K,F,511,59th St,,0.0,408.0,d,,YYYYYYY,,,WHITE,,2007.0,,0.0,50 -,20A-No Parking (Non-COM),,,,3875,11655JY,Carol Miller
3914,7747744,1366505736,T639601C,NY,SRF,05/08/2014,46,SDN,LINCO,P,16740,8790,61090,20140831,115.0,115,169,955185,0169,0000,1232P,,Q,F,37-41,81 ST,,0.0,408.0,J6,,BBBBBBB,ALL,ALL,BK,0.0,2008.0,-,0.0,,,,,,3876,T639601C,Yvonne Baker
3915,5209907,1359837929,T607622C,NY,PAS,02/07/2014,46,SDN,LINCO,P,24690,36610,36630,20140331,32.0,32,32,930054,0032,0000,1234P,,NY,F,649,LENOX AVE,,0.0,408.0,F1,,BBBBBBB,0  :,0  :,BLACK,0.0,2003.0,-,0.0,,,,,,3877,T607622C,Dustin Lawrence
3916,1262447,7549165038,ABRU19P,FL,PAS,09/10/2013,21,4DSD,LEXUS,T,73350,0,0,20131188,75.0,75,75,346124,T301,M,0935A,,K,I,S,Ridgewood Ave,15ft E/of Euclid Ave,0.0,408.0,d1,,Y  Y,0900A,1030A,GREY,,0.0,,0.0,A -,21-No Parking (street clean),,,,3878,ABRU19P,Michael Nicholson
3917,8392963,7954709840,85886MD,NY,COM,05/30/2014,19,VAN,FRUEH,T,20110,0,0,88888888,84.0,84,84,347649,T301,D,0232P,,K,I,W,Boerum Pl,30ft N/of Schermerho,0.0,408.0,c3,,YYYYYYY,,,BROWN,,2014.0,,0.0,01 3,19-No Stand (bus stop),,,,3879,85886MD,Brooke Thomas
3918,2943810,7089291868,D8828,DE,PAS,11/06/2013,21,SUBN,CHEVR,T,10730,17330,7430,20130088,62.0,62,62,331245,T302,L,1142A,,K,O,2219,83rd St,,0.0,408.0,d1,,Y,1130A,0100P,WHITE,,0.0,,0.0,W -,21-No Parking (street clean),,,,3880,D8828,Jacob Diaz
3919,3875921,5072383908,ERP6022,NY,PAS,01/11/2014,7,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1127P,,,,,CROSSBAY BLVD.(S/B)@,SUTTER AVE.-QX-3,0.0,1111.0,D,T,,,,GY,,2012.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,3881,ERP6022,Thomas Sanchez
3920,5937642,7087098664,GKE6407,NY,PAS,03/07/2014,21,4DSD,VOLKS,T,64230,91980,92030,20151130,60.0,60,60,341913,T302,M,0938A,,K,O,3485,Neptune Ave,,0.0,408.0,d1,,Y  Y,0900A,1030A,BL,,2013.0,,0.0,W 32,21-No Parking (street clean),,,,3882,GKE6407,David Moore
3921,9005610,7829526618,XBFY76,NJ,PAS,06/22/2014,82,VAN,FORD,T,17590,10110,10010,20140088,17.0,17,17,352036,T102,E,0212P,,NY,O,300,E 30th St,,0.0,408.0,k1,,,,,BLUE,,0.0,,0.0,A 17,82-Unaltered Commerc Vehicle,,,,3883,XBFY76,Caitlin Acosta
3922,4799191,7465905886,CU23LE,NJ,PAS,12/18/2013,37,SUBN,ROVER,T,14630,91030,90980,88888888,62.0,62,62,357063,T302,G,0132P,0126P,K,F,76,Avenue U,,0.0,408.0,h1,,Y,0830A,0700P,WHITE,,0.0,354-3017,0.0,33 -,37-Expired Muni Meter,,,,3884,CU23LE,Sandra Thomas
3923,5436750,7325871326,ADT8405,NY,PAS,02/18/2014,38,SUBN,NISSA,T,59990,9190,9490,20150126,108.0,108,108,355281,T803,B,0903P,,Q,F,39-23,Queens Blvd,,0.0,408.0,h1,,Y,0800A,1000P,MR,,1998.0,,0.0,E 42,38-Failure to Display Muni Rec,,,,3885,ADT8405,Lance Beard
3924,6648208,7029583620,DFN6699,NY,PAS,03/31/2014,21,4DSD,HONDA,T,10080,7230,17330,20150408,62.0,62,62,345534,T302,Q,0841A,,K,F,2123,71st St,,0.0,408.0,d1,,Y,0830A,1000A,GREY,,2011.0,,0.0,W 32,21-No Parking (street clean),,,,3886,DFN6699,Janice Cherry
3925,6580235,7929184195,GKU1349,NY,PAS,03/28/2014,70,SUBN,ME/BE,T,19890,27590,25090,20140227,7.0,7,7,358901,T101,E,1236P,,NY,F,199,E Houston St,,0.0,408.0,j3,,YYYYYYY,,,GREY,,2010.0,,0.0,62 1,70A-Reg. Sticker Expired (NYS),,,,3887,GKU1349,John Hanson
3926,5255876,7079739457,FHY3677,NY,PAS,02/08/2014,46,SUBN,ROVER,T,0,0,0,20150323,103.0,103,103,345435,T402,P,0109P,,Q,I,S,Warwick Cres,0ft E/of 173rd St,0.0,408.0,f1,,,,,WH,,0.0,,0.0,A -,46A-Double Parking (Non-COM),,,,3888,FHY3677,Morgan Berry
3927,2408124,7214336522,GHM9346,NY,PAS,10/19/2013,50,SUBN,MAZDA,T,0,0,0,20150531,90.0,90,90,355251,T301,O,0650A,,K,I,N,Middleton St,0ft E/of Wallabout S,0.0,408.0,e5,,,,,BLACK,,2013.0,,0.0,L -,50-Crosswalk,,,,3889,GHM9346,Jamie Morales
3928,3248779,7869922109,T629301C,NY,OMT,11/16/2013,71,4DSD,NISSA,T,17470,10210,10110,20140228,13.0,13,13,358130,T102,L,0205P,,NY,O,201,E 24th St,,0.0,408.0,j6,,YYYYYYY,,,LTG,,2010.0,,0.0,99 -,71A-Insp Sticker Expired (NYS),,,,3890,T629301C,Randy Gutierrez
3929,4889862,7970747292,FZE3451,NY,PAS,12/17/2013,38,4DSD,TOYOT,T,29320,78950,32920,20140611,47.0,47,47,358648,T202,B,1006A,,BX,F,1307,E Gun Hill Rd,,0.0,408.0,h1,,Y,0800A,0700P,GREY,,2003.0,,0.0,16A,38-Failure to Display Muni Rec,,,,3891,FZE3451,Kyle Castro
3930,6389428,7025800703,GLB9360,NY,PAS,03/22/2014,37,4DSD,AUDI,T,10020,27810,27840,20151213,52.0,52,52,359331,T201,G,0326P,0224P,BX,F,3175,Bainbridge Ave,,0.0,408.0,h1,,Y,0900A,0700P,BLACK,,2006.0,207-3067,0.0,31 2,37-Expired Muni Meter,,,,3892,GLB9360,Todd Grimes
3931,7807931,7310170064,FPE1090,NY,PAS,05/09/2014,21,SUBN,ME/BE,T,74630,51030,20530,20150612,76.0,76,76,357743,T302,I,1146A,,K,F,468,Sackett St,,0.0,408.0,d1,,Y,1130A,0100P,BK,,1998.0,,0.0,55 3,21-No Parking (street clean),,,,3893,FPE1090,Todd Lee
3932,5542953,7331502086,GCU9057,NY,PAS,02/22/2014,14,4DSD,LINCO,T,0,0,0,20141012,43.0,43,43,355598,T202,O,0609A,,BX,I,N,Lafayette Ave,10ft E/of Boynton Av,0.0,408.0,c,,YYYYYYY,,,GY,,2007.0,,0.0,F 22,14-No Standing,,,,3894,GCU9057,Ivan Washington
3933,7313595,8000551779,13669MD,NY,COM,04/12/2014,47,DELV,KENWO,T,10610,34530,34550,20150331,14.0,14,14,346166,T106,D,0709A,,NY,F,533,7th Ave,,0.0,408.0,l2,,Y,0700A,0700P,RD,,2013.0,,0.0,41 6,47-Double PKG-Midtown,,,,3895,13669MD,James Rodriguez
3934,239979,7087799435,CYF2289,NY,PAS,08/02/2013,21,4DSD,TOYOT,T,55330,18630,73690,20150201,67.0,67,67,331331,T302,Q,0924A,,K,F,110,Lenox Rd,,0.0,408.0,d1,,Y  Y,0900A,1030A,BLACK,,1998.0,,0.0,C -,21-No Parking (street clean),,,,3896,CYF2289,Peter Miller
3935,1626682,7877831870,511ZGZ,CT,PAS,09/23/2013,31,4DSD,VOLKS,T,34730,0,0,88880088,18.0,18,18,357677,T102,L,0526P,,NY,I,S,W 48th St,125ft W/of 6th Ave,0.0,408.0,l3,,YYYYY,0700A,0600P,SILVE,,0.0,,0.0,99 -,31-No Stand (Com. Mtr. Zone),,,,3897,511ZGZ,Gary Gonzalez
3936,2716463,7132778134,DEU2183,NY,PAS,10/29/2013,37,SUBN,NISSA,T,40890,23690,23750,20150226,106.0,106,106,358151,T402,R,0615P,0556P,Q,F,156-36,Cross Bay Blvd,,0.0,408.0,h1,,Y,0900A,0700P,WHITE,,2002.0,444-3116,0.0,P -,37-Expired Muni Meter,,,,3898,DEU2183,Erik Moss
3937,8980634,7906788989,62657MD,NY,COM,06/20/2014,69,VAN,CHEVR,T,27800,17610,17630,20151231,14.0,14,14,355642,T106,GP,0832A,,NY,F,475,Park Ave South,,0.0,408.0,h1,,YYYYY,0700A,0700P,WH,,2011.0,,0.0,99 6,69-Failure to Disp Muni Recpt,,,,3899,62657MD,Douglas Lindsey
3938,7969358,7069412575,FCX7545,NY,PAS,05/15/2014,37,SUBN,AUDI,T,25390,18710,18730,20140725,19.0,19,19,358927,T103,R,0153P,0142P,NY,F,1180,Madison Ave,,0.0,408.0,h1,,Y,0900A,0700P,GY,,2007.0,127-4705,0.0,19 7,37-Expired Muni Meter,,,,3900,FCX7545,Zachary Wong
3939,940713,7738630000,YZR64X,NJ,PAS,08/29/2013,21,SUBN,JEEP,T,66230,48030,59930,88888888,94.0,94,94,350428,T301,M,0921A,,K,F,279,N 6th St,,0.0,408.0,d1,,Y  Y,0900A,1030A,RED,,0.0,,0.0,T -,21-No Parking (street clean),,,,3901,YZR64X,Dominique Smith
3940,365705,1353296799,2NN112,OK,PAS,08/07/2013,17,DELV,VOLVO,T,45590,18410,18430,0,19.0,19,109,348569,T109,0000,0755A,,NY,F,1339,YORK AVE,,0.0,408.0,K2,,BBBBBBB,ALL,ALL,WH,0.0,0.0,-,0.0,,,,,,3902,2NN112,Jennifer Richards
3941,8092019,7356372400,42748JZ,NY,COM,05/20/2014,14,VAN,NS/OT,T,11010,34690,34710,88888888,18.0,18,18,345536,T503,B1,0834A,,NY,F,662,10th Ave,,0.0,408.0,c,,YYYYY,0700A,1000A,WHITE,,0.0,,0.0,17 7,14-No Standing,,,,3903,42748JZ,Sharon Harris
3942,7116903,7330325971,61361MC,NY,COM,04/11/2014,69,VAN,FORD,T,17350,13610,27800,20141130,13.0,13,13,357783,T102,I,0158P,,NY,F,28,E 18th St,,0.0,408.0,h1,,YYYYY,0800A,0600P,WH,,2013.0,,0.0,G 17,69-Failure to Disp Muni Recpt,,,,3904,61361MC,Brian Warren
3943,7112117,7335155927,AM486V,NJ,PAS,04/19/2014,19,DELV,FRUEH,T,10010,18770,18790,20140788,19.0,19,19,347489,T103,B,0952A,,NY,F,1718,1st Ave,,0.0,408.0,c3,,YYYYYYY,,,GREEN,,0.0,,0.0,CC1,19-No Stand (bus stop),,,,3905,AM486V,Gina Powers
3944,1678283,5070853879,P30DCN,NJ,PAS,09/24/2013,7,4 DR,NISSA,V,0,0,0,0,,0,0,0,,,0622P,,,,,QUEENS BLVD.(E/B)@39,TH ST.-RY-4,0.0,1111.0,D,T,,,,WT,,2013.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,3906,P30DCN,Kevin Bowen
3945,8400667,7556755289,5BB1571,MD,PAS,05/31/2014,51,4DSD,NISSA,T,29930,54100,52130,20150488,83.0,83,83,357052,T301,M,0951A,,K,F,320,Covert St,,0.0,408.0,e3,,,,,BLUE,,0.0,,0.0,O 31,51-Sidewalk,,,,3907,5BB1571,Nicholas Rojas
3946,1797419,7771259182,ADC9069,NY,PAS,09/28/2013,38,SUBN,TOYOT,T,5930,0,0,20150410,78.0,78,78,356534,T302,I,0522P,,K,I,N,8th St,20ft E/of 5th Ave,0.0,408.0,h1,,Y,0930A,0700P,RD,,2005.0,,0.0,58 -,38-Failure to Display Muni Rec,,,,3908,ADC9069,Jillian Delgado
3947,8253980,7646290737,43235JY,NY,COM,05/26/2014,40,UTIL,FORD,T,26550,33520,65020,88888888,41.0,41,41,359579,T202,F,1103A,,BX,F,1001,E 163rd St,,0.0,408.0,e2,,YYYYYYY,,,WHITE,,2008.0,,0.0,17P,40-Fire Hydrant,,,,3909,43235JY,Laura Holmes
3948,3589965,7333896900,HPR7515,PA,PAS,11/29/2013,21,4DSD,HONDA,T,36790,13610,29690,20141088,30.0,30,30,355134,T103,B,0835A,,NY,O,605,W 151st St,,0.0,408.0,d1,,Y  Y,0800A,0930A,GREEN,,0.0,,0.0,CC2,21-No Parking (street clean),,,,3910,HPR7515,Jason Freeman
3949,5704215,7069065127,BNXK17,FL,PAS,02/27/2014,14,SUBN,CHRYS,T,37070,0,0,20140688,33.0,33,33,354084,T103,L,0410P,,NY,I,N,W 165th St,100ft E/of Riverside,0.0,408.0,c,,YYYYY,0400P,0700P,WHITE,,0.0,,0.0,CC1,14-No Standing,,,,3911,BNXK17,Joseph Arroyo
3950,3688205,5072315794,FZF1399,NY,PAS,01/05/2014,7,SUBN,FORD,V,0,0,0,0,,0,0,0,,,1021P,,,,,NORTHERN BLVD.  (E/B,) @ 114TH ST.-Q6-3,0.0,1111.0,D,T,,,,WH,,1998.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,3912,FZF1399,Paul Hughes
3951,8187026,8000611041,CFHN07,FL,PAS,05/22/2014,19,4DSD,ME/BE,T,18130,0,0,20141088,18.0,18,18,356225,T503,E1,0300P,,NY,I,N,E 57th St,15ft W/of Madison Av,0.0,408.0,c3,,YYYYYYY,,,BLACK,,0.0,,0.0,C 77,19-No Stand (bus stop),,,,3913,CFHN07,Tonya Gibbs
3952,3247991,7801552519,64778MA,NY,COM,11/16/2013,38,VAN,FRUEH,T,64290,7540,7790,20131130,114.0,114,114,358845,T401,E,0814A,,Q,F,28-33,Steinway St,,0.0,408.0,h1,,Y,0800A,0700P,WH,,2002.0,,0.0,24 -,38-Failure to Display Muni Rec,,,,3914,64778MA,Steven Garrison
3953,2131831,5071098880,27669JK,NY,COM,10/09/2013,7,PICK,DODGE,V,0,0,0,0,,0,0,0,,,1015A,,,,,2ND AVE.(S/B)@26TH S,T.-MW-4,0.0,1111.0,D,T,,,,BK,,2013.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,3915,27669JK,Cindy Elliott
3954,1254462,1359471182,1611899,ME,PAS,09/10/2013,80,TRLR,THD,P,15690,40404,40404,20130228,109.0,109,109,932650,0109,0000,0530A,,Q,F,134-03,75 AVE,,0.0,408.0,F7,,BYBBBBB,ALL,ALL,BLACK,0.0,1985.0,-,0.0,,,,,,3916,1611899,Adam Davis
3955,1563910,7089058153,267MLT,NY,ORG,09/20/2013,40,2DSD,NISSA,T,35630,14880,53210,20140827,61.0,61,61,357076,T302,K,0133P,,K,F,2610,E 18th St,,0.0,408.0,e2,,YYYYYYY,,,GY,,1990.0,,0.0,46 -,40-Fire Hydrant,,,,3917,267MLT,Sheila Cortez
3956,5653456,5072867134,THEOFANI,NY,SRF,02/26/2014,7,,BMW,V,0,0,0,0,,0,0,0,,,1238P,,,,,NORTHERN BLVD.(W/B)@,MARATHON PKWY.-RU-2,0.0,1111.0,D,T,,,,GREY,,2014.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,3918,THEOFANI,Heather Thompson
3957,8287550,1365817623,GGF7980,NY,PAS,05/27/2014,21,SDN,ACURA,P,85930,75760,31230,20150911,83.0,83,83,921634,0083,0000,0321A,,K,O,467,TROUTMAN ST,,0.0,408.0,D1,,BYBBYBB,0300A,0600A,GY,0.0,2005.0,-,0.0,,,,,,3919,GGF7980,Andrew Diaz
3958,6239753,1367417340,16993MD,NY,COM,03/17/2014,46,P-U,NISSA,P,25800,23020,42420,20141031,40.0,40,40,931369,0040,0000,1111A,,BX,O,690,E 138 ST,,0.0,408.0,E9,,BBBBBBB,ALL,ALL,WHITE,0.0,2012.0,-,0.0,,,,,,3920,16993MD,Kelly Mcguire
3959,324501,7618070283,959ZRG,CT,PAS,08/06/2013,14,4DSD,CHEVR,T,0,0,0,88880088,48.0,48,48,355230,T201,M,0751A,,BX,I,S,E 191st St,20ft E/of Bathgate A,0.0,408.0,c,,YYYYYYY,,,BLACK,,0.0,,0.0,E -,14-No Standing,,,,3921,959ZRG,Louis Kennedy
3960,6757953,7203127382,36064JV,NY,COM,04/16/2014,38,DELV,FRUEH,T,5580,10430,10480,88888888,68.0,68,68,356180,T302,S,0208P,,K,F,7722,5th Ave,,0.0,408.0,h1,,Y,0830A,0700P,BROWN,,2007.0,,0.0,21 3,38-Failure to Display Muni Rec,,,,3922,36064JV,Sarah Vazquez
3961,8715377,4600726595,DNU1747,NY,PAS,06/11/2014,36,4DSD,ACURA,V,0,0,0,0,,0,0,0,,,1018A,,,,,EB BCH CHANNEL DR BC,H108 ST - BCH97 ST,0.0,1180.0,B,T,,,,WH,,2005.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,3923,DNU1747,James Mckinney
3962,7648809,7982358925,GJB1685,NY,PAS,05/05/2014,38,CONV,PORSC,T,18270,10210,10110,20150801,19.0,19,19,350513,T103,G,0919A,,NY,O,232,E 64th St,,0.0,408.0,h1,,Y,0900A,0700P,BK,,2013.0,,0.0,58 7,38-Failure to Display Muni Rec,,,,3924,GJB1685,Kimberly Ortega
3963,5468399,7816361646,DYS5841,NY,PAS,02/19/2014,37,4DSD,ACURA,T,64290,7240,7540,20150611,114.0,114,114,357347,T401,I,0146P,0133P,Q,F,25-37,Steinway St,,0.0,408.0,h1,,Y,0900A,0700P,RD,,2005.0,407-8589,0.0,25 4,37-Expired Muni Meter,,,,3925,DYS5841,Larry Shields
3964,3329666,7395901691,CLS7591,NY,PAS,11/19/2013,38,4DSD,HONDA,T,59990,14390,14290,20151102,112.0,112,112,354007,T401,B,1005A,,Q,F,103-11,Queens Blvd,,0.0,408.0,h1,,Y,0900A,0700P,BR,,2013.0,,0.0,57-A,38-Failure to Display Muni Rec,,,,3926,CLS7591,Alex Joseph
3965,3766568,7240343741,ELD8097,NY,PAS,01/08/2014,51,SUBN,VOLKS,T,45020,13820,25120,20140825,47.0,47,47,345205,T202,C,0510P,,BX,F,3227,Laconia Ave,,0.0,408.0,e3,,,,,WH,,2010.0,,0.0,02P,51-Sidewalk,,,,3927,ELD8097,Jill Medina
3966,6547938,1365942508,CMV9130,99,PAS,03/27/2014,21,SUBN,,P,0,0,0,20140408,52.0,52,52,936023,0052,0000,1153A,,BX,,,N/W/C GOULDEN AVE,SEDGWICK,0.0,408.0,D1,,BYBYBBB,1130A,0100P,WHITE,0.0,1998.0,-,0.0,,,,,,3928,CMV9130,Clayton Gallagher
3967,3184034,7014092613,EAY6082,NY,PAS,11/14/2013,37,4DSD,CHEVR,T,15710,35270,35290,88888888,20.0,20,20,358664,T103,S,0326P,0114P,NY,O,326,Columbus Ave,,0.0,408.0,h1,,Y,0730A,0700P,WHITE,,2007.0,101-6434,0.0,54 -,37-Expired Muni Meter,,,,3929,EAY6082,Linda Pratt
3968,6993873,7001029490,16206TC,NY,TRC,04/22/2014,10,TRAC,PETER,T,57790,54102,24190,20150131,114.0,114,114,358941,T401,E,1236P,,Q,O,162-24,Northern Blvd,,0.0,408.0,b,,YYYYYYY,,,BLUE,,2013.0,,0.0,06 4,10-No Stopping,,,,3930,16206TC,Eugene Montes
3969,5400061,7291318701,GHN9019,NY,PAS,02/17/2014,38,PICK,CHEVR,T,46630,40404,40404,20150829,112.0,112,112,357760,T401,K,1009A,,Q,F,70-25,Gerard Pl,,0.0,408.0,h1,,Y,0900A,0700P,WH,,2006.0,,0.0,59-A,38-Failure to Display Muni Rec,,,,3931,GHN9019,Kristine Wolfe
3970,5488397,7891539376,PRZ2524,MN,PAS,02/20/2014,14,DELV,INTER,T,34770,10810,10910,20140288,18.0,18,18,357367,T106,GP,1236P,,NY,O,311A,W 50th St,,0.0,408.0,c,,YYYYYYY,0700A,1200A,WHITE,,0.0,,0.0,67 6,14-No Standing,,,,3932,PRZ2524,Brenda Luna
3971,4634547,7886149968,95459MC,NY,COM,12/20/2013,14,VAN,FORD,T,34470,13610,10610,20131231,14.0,14,14,343455,T501,C,1253P,,NY,O,161,W 35th St,,0.0,408.0,c,,YYYYYYY,,,WHITE,,2012.0,,0.0,03 -,14-No Standing,,,,3933,95459MC,Samantha Jackson
3972,422938,7093944280,FSL1902,NY,PAS,08/09/2013,37,4DSD,CHEVR,T,40930,14030,36330,20140113,63.0,63,63,358230,T302,D,0100P,1125A,K,F,1704,Flatbush Ave,,0.0,408.0,h1,,Y,0900A,0700P,BL,,2012.0,338-3128,0.0,11 -,37-Expired Muni Meter,,,,3934,FSL1902,Melissa Mcfarland
3973,5673305,7483170803,CVL6898,NY,PAS,02/26/2014,71,4DSD,VOLVO,T,21070,25270,25340,20160119,103.0,103,103,345518,T402,M,0716A,,Q,F,18916,118th Ave,,0.0,408.0,j6,,YYYYYYY,,,GY,,1994.0,,0.0,A 42,71A-Insp Sticker Expired (NYS),,,,3935,CVL6898,Lauren Cherry
3974,6137128,7898297167,AL883M,NJ,PAS,03/13/2014,47,DELV,UD,T,10610,34070,34090,20110188,13.0,13,13,355050,T102,A,0838A,,NY,O,82,7th Ave,,0.0,408.0,l2,,Y,0700A,0700P,WHITE,,0.0,,0.0,99 6,47-Double PKG-Midtown,,,,3936,AL883M,Amy Coleman
3975,5453844,7558362921,GKX2650,NY,PAS,02/19/2014,20,4DSD,HONDA,T,42730,0,0,88888888,75.0,75,75,358932,T301,E,0604P,,K,I,W,Fulton St,15ft N/of Pine St,0.0,408.0,d,,YYYYYYY,,,BLUE,,0.0,,0.0,W 31,20A-No Parking (Non-COM),,,,3937,GKX2650,Kelly Stewart
3976,3828472,7693143191,T623864C,NY,OMT,01/10/2014,21,4DSD,FORD,T,5580,8530,8580,20140831,72.0,72,72,346177,T302,L,0822A,,K,F,3921,5th Ave,,0.0,408.0,d1,,Y,0800A,0830A,GY,,2011.0,,0.0,J -,21-No Parking (street clean),,,,3938,T623864C,Matthew Watson
3977,4103185,1356622320,BUK7658,NY,PAS,01/19/2014,40,SDN,NISSA,P,72230,20530,76950,20140907,76.0,76,76,953568,0076,0000,1252P,,K,F,420,PRESIDENT ST,,0.0,408.0,E9,,BBBBBBB,ALL,ALL,BLACK,0.0,0.0,-,0.0,,,,,,3939,BUK7658,Holly Espinoza
3978,3065279,7397416512,251635N,NJ,PAS,11/10/2013,40,SUBN,JEEP,T,59520,27270,23800,88888888,48.0,48,48,331938,T201,X,0639A,,BX,F,2431,Prospect Ave,,0.0,408.0,e2,,YYYYYYY,,,BLACK,,0.0,,0.0,A -,40-Fire Hydrant,,,,3940,251635N,Madeline Norman
3979,8563567,1368186695,HVZ0318,PA,PAS,06/06/2014,46,SUBN,CHEVR,P,41930,27330,45930,0,79.0,79,79,927563,0079,0000,0957P,,K,F,327,FRANKLIN AVE,,0.0,408.0,C3,,YBBBBBB,ALL,ALL,GRN,0.0,0.0,-,0.0,,,,,,3941,HVZ0318,Jonathan Brady
3980,6743456,7146613938,7ABSP6,CT,PAS,04/02/2014,46,4DSD,HONDA,T,7040,6690,42490,20140088,114.0,114,114,331777,T401,N,0449P,,Q,F,21-45,23rd St,,0.0,408.0,f1,,,,,BLACK,,0.0,,0.0,R 41,46A-Double Parking (Non-COM),,,,3942,7ABSP6,Charles Norris
3981,8255364,7741171136,26963PC,NY,COM,05/26/2014,19,DELV,INTER,T,13610,27880,27050,20141130,1.0,1,1,356518,T105,H,0756A,,NY,F,250,Broadway,,0.0,408.0,c3,,YYYYYYY,,,WHITE,,2014.0,,0.0,024,19-No Stand (bus stop),,,,3943,26963PC,Elizabeth Atkins
