,Unnamed: 0_x,Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,Number,Street,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation,Antiguedad,Unnamed: 0_y,plate_id,Name
4773,3578407,5071852731,FBF6493,NY,PAS,11/28/2013,7,4DSD,INFIN,V,0,0,0,0,,0,0,0,,,0441P,,,,,EASTERN PKWY(W/B)@HO,WARD AVE.-KT-3,0.0,1111.0,D,T,,,,WH,,2014.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,-1.0,4715,FBF6493,Joshua Brewer
4774,2536428,7791520138,FHP6047,NY,PAS,10/23/2013,38,PICK,DODGE,T,9090,7790,7990,20150130,114.0,114,114,346406,T401,G,1257P,,Q,O,30-10,38th St,,0.0,408.0,h1,,Y,0800A,1000P,BK,,2013.0,,0.0,28-P,38-Failure to Display Muni Rec,,,,0.0,4716,FHP6047,Stephanie Carpenter
4775,2550615,7097837676,LZJ164,TX,PAS,10/24/2013,21,4DSD,FORD,T,36170,26890,24690,20130988,28.0,28,28,349570,T103,B,0843A,,NY,F,23,W 120th St,,0.0,408.0,d1,,Y  Y,0830A,1000A,SILVE,,0.0,,0.0,M -,21-No Parking (street clean),,,,2013.0,4717,LZJ164,Michelle Johnson
4776,312907,7955137061,EUL1329,NY,PAS,08/05/2013,38,4DSD,LEXUS,T,28830,14030,14080,20130917,70.0,70,70,357363,T302,E,0355P,,K,F,1267,Coney Island Ave,,0.0,408.0,h1,,YYYYY,0800A,0700P,GY,,2006.0,,0.0,02 -,38-Failure to Display Muni Rec,,,,7.0,4718,EUL1329,Dennis Shields
4777,4096538,5072459123,FSC3781,NY,PAS,01/18/2014,7,4DSD,SUBAR,V,0,0,0,0,,0,0,0,,,1236P,,,,,QUEENS BLVD. (W/B) @,39TH ST.-U7-4,0.0,1111.0,D,T,,,,BK,,2012.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,2.0,4719,FSC3781,Allison Crawford
4778,1834809,7306357827,BVZ5972,NY,PAS,09/30/2013,20,4DSD,NISSA,T,32190,0,0,20140319,23.0,23,23,358914,T103,F,0136P,,NY,I,S,Sylvan Pl,40ft E/of E 120th St,0.0,408.0,d,,YYYYYYY,0700A,0400P,WH,,2003.0,,0.0,CC1,20A-No Parking (Non-COM),,,,10.0,4720,BVZ5972,Monica Sandoval
4779,6709304,7064681717,XAPS78,NJ,PAS,04/04/2014,69,VAN,FORD,T,17750,25390,27790,88880088,17.0,17,17,355446,T106,E,0941A,,NY,O,36,E 38th St,,0.0,408.0,h1,,Y,0800A,0700P,WHITE,,0.0,,0.0,99 6,69-Failure to Disp Muni Recpt,,,,2014.0,4721,XAPS78,Allen Dean
4780,4091612,7898287721,2N40H,NY,OMT,01/18/2014,23,TAXI,TOYOT,T,24890,17550,17570,20140228,13.0,13,13,355050,T102,A,0822A,,NY,F,125,Lexington Ave,,0.0,408.0,d2,,YYYYYYY,0700A,0700P,YW,,2012.0,,0.0,F -,23-No Parking (taxi stand),,,,2.0,4722,2N40H,Heather Adams
4781,7990763,4600377862,P30CJM,NJ,PAS,05/16/2014,36,4 DR,NISSA,V,0,0,0,0,,0,0,0,,,0802A,,,,,NB RALPH AV. CLARNDN,RD - SNYDR AV,0.0,1180.0,B,T,,,,BLK,,2012.0,,0.0,,PHTO SCHOOL ZN SPEED VIOLATION,,,,2.0,4723,P30CJM,Shawn Boyd
4782,3377265,5071734382,GMW759,SC,PAS,11/20/2013,7,CP,FORD,V,0,0,0,0,,0,0,0,,,1243A,,,,,ATLANTIC AVE.(W/B)@K,INGSTON AVE.-LE-3,0.0,1111.0,D,T,,,,,,2003.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,10.0,4724,GMW759,Anthony Wright
4783,408992,5070035782,GBE4157,NY,PAS,08/09/2013,7,CN,FORD,V,0,0,0,0,,0,0,0,,,0217P,,,,,REMSEN AVE.(N/B)@WIN,THROP ST.-LC-2,0.0,1111.0,D,T,,,,,,2007.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,6.0,4725,GBE4157,James Campbell
4784,8906011,7096440320,74587JX,NY,COM,06/18/2014,21,VAN,CHEVR,T,14810,28990,59990,88888888,112.0,112,112,352040,T401,K,0847A,,Q,F,107-15,70th Rd,,0.0,408.0,d1,,Y,0830A,0900A,WHITE,,2007.0,,0.0,59-A,21-No Parking (street clean),,,,7.0,4726,74587JX,Shawn Snow
4785,8042734,1367572708,R78DJV,NJ,PAS,05/17/2014,14,SDN,CHEVR,P,30530,80830,67047,0,70.0,70,70,954364,0070,0000,0718P,,K,F,97,CROOKE AVE,,0.0,408.0,C,,BBBBBBB,ALL,ALL,RED,0.0,0.0,-,0.0,,,,,,2014.0,4727,R78DJV,Olivia Jones
4786,8085186,1369141245,24821JC,NY,COM,05/19/2014,19,P-U,GMC,P,36670,10610,10810,20141015,32.0,32,32,941136,0032,0000,0130P,,NY,F,247,W 145TH ST,,0.0,408.0,99,,BBBBBBB,ALL,ALL,WH,0.0,2005.0,-,0.0,,,,,,9.0,4728,24821JC,Shawn Cummings
4787,7966051,7880291088,OL2960J,NJ,PAS,05/15/2014,14,4DSD,CADIL,T,10410,18090,18110,88888888,18.0,18,18,345329,T106,C,0829A,,NY,F,711,5th Ave,,0.0,408.0,c,,YYYYYYY,,,BLACK,,0.0,,0.0,S2 9,14-No Standing,,,,2014.0,4729,OL2960J,Joanna Stanton
4788,4759493,7361904464,0101FPD,DP,PAS,12/07/2013,13,4DSD,FORD,T,10210,18170,18190,20140388,17.0,17,17,352950,T503,D1,0121P,,NY,O,999,3rd Ave,,0.0,408.0,c2,,YYYYYYY,,,BLACK,,0.0,,0.0,01 -,13-No Stand (taxi stand),,,,2013.0,4730,0101FPD,Robin Wolfe
4789,2459599,7461839895,DHA6694,NY,PAS,10/21/2013,38,4DSD,TOYOT,T,19940,0,0,20150907,106.0,106,106,355098,T402,G,0906A,,Q,I,W,106th St,40ft N/of Liberty Av,0.0,408.0,h1,,Y,0900A,0700P,GR,,1992.0,,0.0,23 -,38-Failure to Display Muni Rec,,,,21.0,4731,DHA6694,Justin Wyatt
4790,751892,7108666716,FXX7756,NY,PAS,08/22/2013,46,SUBN,TOYOT,T,38080,13780,32930,20140614,67.0,67,67,330751,T302,L,1239P,,K,O,732,E 96th St,,0.0,408.0,f1,,,,,GY,,2007.0,,0.0,N -,46A-Double Parking (Non-COM),,,,6.0,4732,FXX7756,Lindsay Long
4791,2528387,7187103712,98751PA,NY,IRP,10/23/2013,14,DELV,UD,T,16890,8790,61090,20140331,110.0,110,110,358918,T401,C,0130P,,Q,F,37-66,82nd St,,0.0,408.0,c,,YYYYYYY,,,WHITE,,2008.0,,0.0,23 -,14-No Standing,,,,5.0,4733,98751PA,Amy Dawson
4792,3664005,7983081972,GKJ8473,NY,PAS,01/02/2014,14,4DSD,HONDA,T,18730,25390,27790,20141203,19.0,19,19,355052,T103,L,0143P,,NY,O,55,E 87th St,,0.0,408.0,c,,YYYYYYY,,,WH,,2011.0,,0.0,E -,14-No Standing,,,,3.0,4734,GKJ8473,Alex Hoover
4793,1172472,5070545450,HX7935,NJ,PAS,09/07/2013,7,WAGO,FORD,V,0,0,0,0,,0,0,0,,,0547P,,,,,ASTORIA BLVD.(W/B)@S,TEINWAY ST.-U1-3,0.0,1111.0,D,T,,,,BL,,1988.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,25.0,4735,HX7935,Olivia Collins
4794,4396295,7010190732,85462MA,NY,COM,12/12/2013,82,PICK,CHEVR,T,18190,10010,45590,20151031,19.0,19,19,357327,T103,E,0852A,,NY,F,417,E 60th St,,0.0,408.0,k1,,,,,WH,,2006.0,,0.0,CC1,82-Unaltered Commerc Vehicle,,,,7.0,4736,85462MA,Karen Evans
4795,6108991,4002645642,8L97H,NY,OMT,03/12/2014,5,TAXI,FORD,V,0,0,0,0,,0,0,0,,,0540P,,,,,NB 1ST AVE @ E 57TH,ST,0.0,1111.0,C,T,,,,YW,,2012.0,,0.0,,BUS LANE VIOLATION,,,,2.0,4737,8L97H,Mary Mathis
4796,3677159,7774751154,BEK786,SC,PAS,01/02/2014,24,4DSD,NISSA,T,36620,26550,26580,20141088,44.0,44,44,354094,T201,N,0706A,,BX,O,941,Grant Ave,,0.0,408.0,d5,,YYYYY,0700A,0400P,GREY,,0.0,,0.0,H -,24-No Parking (exc auth veh),,,,2014.0,4738,BEK786,Jessica Arnold
4797,2885761,7178190784,FZT8233,NY,PAS,11/04/2013,40,SUBN,ME/BE,T,90330,52130,94730,20140626,83.0,83,83,349528,T301,L,0644A,,K,F,365,Weirfield St,,0.0,408.0,e2,,YYYYYYY,,,BK,,2010.0,,2.0,O -,40-Fire Hydrant,,,,3.0,4739,FZT8233,Jessica Suarez
4798,391891,7894364587,XAJR22,NJ,PAS,08/08/2013,14,DELV,NISSA,T,34670,10410,10510,20130088,18.0,18,18,345531,T106,F,1139A,,NY,F,23,W 45th St,,0.0,408.0,c,,YYYYY,0700A,0600P,WHITE,,0.0,,0.0,10 -,14-No Standing,,,,2013.0,4740,XAJR22,Angela Benson
4799,860807,1351379770,EEE1017,NY,PAS,08/26/2013,20,SDN,NISSA,P,26790,29290,19890,20140716,5.0,5,5,882081,0005,0000,1057A,,,F,284,MOTT ST,,0.0,408.0,C,,YYYYYYB,0800A,0600P,TAN,0.0,1999.0,-,0.0,,,,,,14.0,4741,EEE1017,Todd Robinson
4800,5982407,7925155723,YJW90E,NJ,PAS,03/08/2014,31,SUBN,CHRYS,T,34690,10810,10910,88888888,14.0,14,14,355437,T106,L,0551P,,NY,O,359,W 46th St,,0.0,408.0,l3,,Y,0700A,0600P,BLACK,,0.0,,0.0,78 6,31-No Stand (Com. Mtr. Zone),,,,2014.0,4742,YJW90E,Tracy Wilson
4801,6047661,7104728120,T641360C,NY,OMT,03/11/2014,71,4DSD,LINCO,T,10880,5280,5430,20140930,68.0,68,68,333042,T302,Y,0926A,,K,F,346,86th St,,0.0,408.0,j6,,YYYYYYY,,,BK,,2009.0,,0.0,A 32,71A-Insp Sticker Expired (NYS),,,,5.0,4743,T641360C,Christina Lee
4802,1506681,7815592028,FHN7160,NY,PAS,09/18/2013,21,2DSD,INFIN,T,35180,14580,14630,20150228,61.0,61,61,347615,T302,Y,0942A,,K,F,2059,E 9th St,,0.0,408.0,d1,,Y,0930A,1100A,BLACK,,2011.0,,0.0,N -,21-No Parking (street clean),,,,2.0,4744,FHN7160,Jesse Novak
4803,1050364,7772353066,GEX1330,NY,PAS,09/03/2013,71,SUBN,TOYOT,T,15640,37290,9540,20150331,110.0,110,110,358124,T401,H,0248P,,Q,F,40-06,74th St,,0.0,408.0,j6,,YYYYYYY,,,TN,,2004.0,,0.0,10-P,71A-Insp Sticker Expired (NYS),,,,9.0,4745,GEX1330,Rick Ross
4804,5127333,7873118617,96055JW,NY,COM,02/02/2014,48,PICK,CHEVR,T,34850,0,0,20151031,18.0,18,18,345275,T106,A,1248P,,NY,I,N,W 54th St,40ft E/of 11th Ave,0.0,408.0,e9,,,,,WH,,2008.0,,0.0,CC1,48-Bike Lane,,,,6.0,4746,96055JW,Haley Jones
4805,864105,7153989341,GGT8541,NY,PAS,08/27/2013,38,SUBN,TOYOT,T,35690,9340,9540,20130701,111.0,111,111,358121,T401,N,0653P,,Q,F,40-05,Bell Blvd,,0.0,408.0,h1,,Y,0900A,0700P,RED,,2013.0,,0.0,C -,38-Failure to Display Muni Rec,,,,0.0,4747,GGT8541,Anthony Li
4806,6417962,7783156642,FFS6431,NY,OMS,03/23/2014,40,SUBN,CADIL,T,26740,0,0,20140930,111.0,111,111,355149,T401,X,0631A,,Q,I,W,Waters Edge Dr,190ft N/of 24th Ave,0.0,408.0,e2,,YYYYYYY,,,BK,,2014.0,,1.0,A 41,40-Fire Hydrant,,,,0.0,4748,FFS6431,Nathan Carlson
4807,2051646,7952361624,41725JV,NY,COM,10/07/2013,46,DELV,INTER,T,15510,21690,19690,20140831,7.0,7,7,357073,T101,E,0128P,1200P,NY,O,185,Clinton St,,0.0,408.0,F1,,,,,WH,,2004.0,,0.0,75 -,46B-Double Parking (Com-100Ft),,,,9.0,4749,41725JV,Anna Evans
4808,6182346,7355027086,GHG6428,NY,PAS,03/15/2014,21,4DSD,VOLKS,T,5280,11280,11330,20150626,68.0,68,68,357116,T302,J,0807A,,K,F,9415,3rd Ave,,0.0,408.0,d1,,Y,0800A,0830A,RED,,2013.0,,0.0,J 32,21-No Parking (street clean),,,,1.0,4750,GHG6428,Ashley Hernandez
4809,11846,1351422030,AK707E,NJ,PAS,07/10/2013,48,DELV,MERCU,P,21690,19690,19690,0,7.0,7,7,927636,0007,0000,1100A,,NY,F,500,GRAND ST,,0.0,408.0,E9,,BBBBBBB,ALL,ALL,WHITE,0.0,0.0,-,0.0,,,,,,2013.0,4751,AK707E,Meredith Riley
4810,2125029,7820733391,43610MD,NY,COM,10/09/2013,69,SUBN,TOYOT,T,34770,10510,10610,20150508,18.0,18,18,353131,T106,E,0239P,,NY,F,135,W 50th St,,0.0,408.0,h1,,YYYYY,0700A,0600P,GR,,1998.0,,0.0,99 -,69-Failure to Disp Muni Recpt,,,,15.0,4752,43610MD,Cassandra Sanchez
4811,4451082,7144048715,GFR2128,NY,PAS,12/02/2013,71,SUBN,NISSA,T,0,40404,40404,20150423,109.0,109,109,358919,T401,J,0414P,,Q,I,,Flushing Lot #1,,0.0,408.0,j6,,YYYYYYY,,,TN,,1999.0,,0.0,D -,71A-Insp Sticker Expired (NYS),,,,14.0,4753,GFR2128,Crystal Ho
4812,6410452,5073101650,GMD8344,NY,PAS,03/22/2014,7,4DSD,VOLKS,V,0,0,0,0,,0,0,0,,,0507P,,,,,ATLANTIC AVE.(E/B)@L,OGAN ST.-LO-3,0.0,1111.0,D,T,,,,BR,,2008.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,6.0,4754,GMD8344,Robert Jefferson
4813,6322171,7720743489,XZ587D,NJ,PAS,03/20/2014,46,DELV,INTER,T,73720,27300,27330,88880088,48.0,48,48,357717,T201,M,1110A,1200P,BX,F,2471,Webster Ave,,0.0,408.0,F1,,,,,WHITE,,0.0,,0.0,E 21,46B-Double Parking (Com-100Ft),,,,2014.0,4755,XZ587D,Benjamin Shea
4814,380404,7991572882,035YLZ,TN,PAS,08/07/2013,20,2DSD,CHEVR,T,36430,13610,11112,20130088,26.0,26,26,330076,T103,AA,0836A,,NY,O,666,W 133rd St,,0.0,408.0,d,,YYYYY,0700A,0400P,BLACK,,0.0,,0.0,F -,20A-No Parking (Non-COM),,,,2013.0,4756,035YLZ,Amanda Parker
4815,1944616,7005274234,DLE9716,NY,PAS,10/03/2013,21,4DSD,VOLKS,T,7740,57390,7790,20140116,114.0,114,114,333007,T401,M,0837A,,Q,F,28-08,29th St,,0.0,408.0,d1,,Y,0830A,1000A,GY,,2006.0,,0.0,E -,21-No Parking (street clean),,,,7.0,4757,DLE9716,Jennifer Benson
4816,7540894,1370678757,29393MD,NY,COM,05/01/2014,46,VAN,FORD,P,0,40404,40404,20150331,34.0,34,34,936299,0034,0000,1057A,1030A,NY,F,4915,BROADWAY AVE,,20140501.0,408.0,F1,,BBBBBBB,ALL,ALL,WHITE,0.0,2013.0,-,0.0,,,,,,1.0,4758,29393MD,Louis Ford
4817,3485300,7028541976,GGB5445,NY,PAS,11/25/2013,37,SUBN,FORD,T,14230,67530,35730,20150404,70.0,70,70,357794,T302,I,0201P,0127P,K,F,2010,Avenue M,,0.0,408.0,h1,,Y,0800A,0700P,WH,,2013.0,331-3010,0.0,05 -,37-Expired Muni Meter,,,,0.0,4759,GGB5445,Terry Juarez
4818,1914511,7577144680,EDK6976,NY,PAS,10/02/2013,21,SUBN,FORD,T,77150,9320,7720,20140221,49.0,49,49,358145,T202,E,0914A,,BX,O,2928,White Plains Rd,,0.0,408.0,d1,,Y,0900A,1030A,SILVE,,2004.0,,0.0,01A,21-No Parking (street clean),,,,9.0,4760,EDK6976,Christopher Powell
4819,6890707,7881566814,GDL4412,NY,PAS,04/09/2014,31,SUBN,FORD,T,34410,10410,13610,20150430,14.0,14,14,355418,T102,E,0909A,,NY,F,16,W 32nd St,,0.0,408.0,l3,,Y,0800A,0600P,WH,,2013.0,,0.0,12 6,31-No Stand (Com. Mtr. Zone),,,,1.0,4761,GDL4412,Frank Turner
4820,28074,5069649619,ENM1370,NY,PAS,07/19/2013,7,,ACURA,V,0,0,0,0,,0,0,0,,,1233P,,,,,OCEAN PKWY.(N/B)@AVE,.W.-LV-4,0.0,1111.0,D,T,,,,BK,,2009.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,4.0,4762,ENM1370,Theresa Anderson
4821,4076124,7574594867,976691,RI,PAS,01/18/2014,38,SUBN,GMC,T,11710,35250,35270,20150588,20.0,20,20,359292,T103,R,0223P,,NY,F,311,Amsterdam Ave,,0.0,408.0,h1,,Y,0900A,0700P,BLACK,,0.0,,0.0,26 -,38-Failure to Display Muni Rec,,,,2014.0,4763,976691,Angela Price
4822,5787749,7095952140,FWD9516,NY,PAS,03/02/2014,70,SUBN,SUBAR,T,25390,18590,18610,20140226,19.0,19,19,358934,T103,H,1204P,,NY,F,1063,Madison Ave,,0.0,408.0,j3,,YYYYYYY,,,GY,,2013.0,,0.0,27 7,70A-Reg. Sticker Expired (NYS),,,,1.0,4764,FWD9516,Luis Gutierrez
4823,6944572,7989397602,XBAL20,NJ,PAS,04/07/2014,21,VAN,FORD,T,18830,24890,10210,20140088,19.0,19,19,353076,T103,X,0927A,,NY,F,175,E 93rd St,,0.0,408.0,d1,,Y  Y,0900A,1030A,WHITE,,0.0,,0.0,01 7,21-No Parking (street clean),,,,2014.0,4765,XBAL20,Michelle Ortega
4824,1108840,7078890541,49793JG,NY,COM,09/05/2013,51,DELV,GMC,T,20890,13610,20880,88888888,1.0,1,1,356520,T105,C,0600P,,NY,F,68,Franklin St,,0.0,408.0,e3,,,,,BROWN,,1988.0,,0.0,081,51-Sidewalk,,,,25.0,4766,49793JG,Nathan Moreno
4825,5392209,7997016569,WX6A22,GA,PAS,02/16/2014,14,4DSD,INFIN,T,18030,0,0,20140888,18.0,18,18,353508,T106,B,0316P,,NY,I,S,E 52nd St,15ft W/of Madison Av,0.0,408.0,c,,YYYYYYY,,,GREY,,0.0,,0.0,42 6,14-No Standing,,,,2014.0,4767,WX6A22,Darren Coleman
4826,6129415,7325874972,FSL4915,NY,PAS,03/13/2014,37,SUBN,HONDA,T,16990,61090,29490,20151010,110.0,110,110,355281,T803,B,0820P,0736P,Q,F,40-08,83rd St,,0.0,408.0,h1,,Y,0800A,1000P,WH,,2011.0,412-2308,0.0,B 42,37-Expired Muni Meter,,,,3.0,4768,FSL4915,James Gray
4827,2661384,7512345392,GKX2049,NY,PAS,10/28/2013,46,4DSD,TOYOT,T,24830,75430,86630,20151017,71.0,71,71,350410,T802,B,0926P,,K,O,1649,Carroll St,,0.0,408.0,f1,,,,,GR,,1999.0,,0.0,15 -,46A-Double Parking (Non-COM),,,,14.0,4769,GKX2049,Jennifer Howard
4828,8638964,7469846335,407516,RI,PAS,06/09/2014,38,SUBN,HONDA,T,24040,18140,51090,20141188,103.0,103,103,346007,T402,H,0907A,,Q,F,90-43,160th St,,0.0,408.0,h1,,Y,0900A,0700P,TAN,,0.0,,0.0,04 4,38-Failure to Display Muni Rec,,,,2014.0,4770,407516,Kayla Fields
4829,8085076,1365388931,FHE5834,NY,PAS,05/19/2014,20,SDN,BMW,X,0,40404,40404,20140930,88.0,88,88,918234,0088,0000,1219P,,K,F,133,S ELLIOT PL,,0.0,408.0,F1,,BBBBBBB,ALL,ALL,WH,0.0,2013.0,-,0.0,,,,,,1.0,4771,FHE5834,Sean Young
4830,5358390,7318797219,22739JW,NY,COM,02/12/2014,16,VAN,FORD,T,35010,14510,13610,20150331,20.0,20,20,353431,T103,CC,1018A,0842A,NY,O,25,W 62nd St,,0.0,408.0,k2,,YYYYY,0700A,0700P,WHITE,,2007.0,,0.0,36 -,16-No Std (Com Veh) Com Plate,,,,7.0,4772,22739JW,Donna Bennett
4831,5322277,7096042507,CNF2722,NY,PAS,02/11/2014,20,SUBN,ACURA,T,55690,16940,53490,20150827,102.0,102,102,345092,T402,X,0608A,,Q,F,11817,Metropolitan Ave,,0.0,408.0,d,,YYYYY,0600A,0600P,WHITE,,2002.0,,0.0,G -,20A-No Parking (Non-COM),,,,12.0,4773,CNF2722,Mitchell Austin
4832,2288181,7062907893,FRW9199,NY,PAS,10/15/2013,38,SUBN,GMC,T,24890,17550,17570,20141230,14.0,14,14,358943,T102,K,0220P,,NY,O,129,Lexington Ave,,0.0,408.0,h1,,Y,0800A,0700P,BK,,2012.0,,0.0,01 -,38-Failure to Display Muni Rec,,,,1.0,4774,FRW9199,Steven Cooper
4833,3099784,7336289411,94668MC,NY,COM,11/12/2013,46,DELV,WO/C,T,25390,19170,19190,20141031,23.0,23,23,355117,T103,A,1255P,,NY,O,1663,Madison Ave,,0.0,408.0,f1,,,,,WH,,2012.0,,0.0,CC1,46A-Double Parking (Non-COM),,,,1.0,4775,94668MC,Jason Fitzpatrick
4834,4515766,7516676433,GEH3301,NY,PAS,12/24/2013,21,SUBN,FORD,T,69330,86330,89730,20150204,77.0,77,77,356517,T301,A,0948A,,K,F,390,Park Pl,,0.0,408.0,d1,,Y,0930A,1100A,SILVE,,2013.0,,0.0,19 -,21-No Parking (street clean),,,,0.0,4776,GEH3301,Ashley Pacheco
4835,6731117,7097053665,43241JY,NY,COM,04/22/2014,40,UTIL,FORD,T,87330,80430,72730,88888888,77.0,77,77,358894,T301,P,0348P,,K,O,641,Vanderbilt Ave,,0.0,408.0,e2,,YYYYYYY,,,WHITE,,2008.0,,0.0,19 3,40-Fire Hydrant,,,,6.0,4777,43241JY,Jeanette Brown
4836,3424376,7700318104,J73DCX,NJ,PAS,11/22/2013,40,4DSD,BMW,T,34930,14580,14630,88888888,61.0,61,61,357713,T302,O,0143P,,K,F,2152,E 3rd St,,0.0,408.0,e2,,YYYYYYY,,,BLACK,,0.0,,0.0,33 -,40-Fire Hydrant,,,,2013.0,4778,J73DCX,Wendy Russell
4837,6157748,1360483664,BLANKPLATE,99,999,03/14/2014,74,SDN,HONDA,P,15720,26010,26040,0,40.0,40,40,935500,0040,0000,1122P,,BX,F,459,BROOK AVE,,0.0,408.0,E2,,BBBBBBB,ALL,ALL,GN,0.0,0.0,-,0.0,,,,,,2014.0,606,BLANKPLATE,Kristen Riley
4838,9046669,7781020947,GKZ7271,NY,PAS,06/24/2014,70,SUBN,NISSA,T,63820,10545,74480,20140607,46.0,46,46,357682,T201,M,0626A,,BX,O,1520,Sedgwick Ave,,0.0,408.0,j3,,YYYYYYY,,,GY,,2003.0,,0.0,D 21,70A-Reg. Sticker Expired (NYS),,,,11.0,4779,GKZ7271,Kimberly Wyatt
4839,7477821,5080236220,31412MD,NY,COM,04/21/2014,7,VAN,CHEVR,V,0,0,0,0,,0,0,0,,,1240P,,,,,ATLANTIC AVE (W/B) @,KINGSTON AVE,0.0,1111.0,D,T,,,,WH,,2012.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,2.0,4780,31412MD,Richard Glass
4840,5174412,1362937265,CWK4873,NY,PAS,02/05/2014,14,SUBN,SUBAR,X,8390,12065,7540,20140927,114.0,114,114,897018,0114,0000,0425P,,,F,25-65,33 STREET,,0.0,408.0,F1,,YYYYYBB,0400P,0700P,GRY,0.0,2010.0,-,0.0,,,,,,4.0,4781,CWK4873,Kim Williams
4841,1158231,7091872514,FSL3229,NY,PAS,09/06/2013,37,4DSD,ME/BE,T,0,40404,40404,20131030,109.0,109,109,357703,T401,G,0514P,0508P,Q,I,,Flushing Lot #2,,0.0,408.0,h1,,Y,0800A,1000P,GY,,2012.0,481-0014,0.0,03 -,37-Expired Muni Meter,,,,1.0,4782,FSL3229,Sylvia Bradley
4842,7517874,5080324120,4AM7441,MD,PAS,04/30/2014,7,4S,TOYOT,V,0,0,0,0,,0,0,0,,,0211P,,,,,ATLANTIC AVE (W/B) @,PENNSYLVANIA AVE,0.0,1111.0,D,T,,,,,,1999.0,,0.0,,FAILURE TO STOP AT RED LIGHT,,,,15.0,4783,4AM7441,Laura Harris
4843,2410313,7567959770,Y81BJR,NJ,PAS,10/19/2013,38,4DSD,AUDI,T,10410,10410,25390,88888888,23.0,23,23,358184,T103,Q,0441P,,NY,F,1165,5th Ave,,0.0,408.0,h1,,Y,0800A,1000P,OTHER,,0.0,,0.0,04 -,38-Failure to Display Muni Rec,,,,2013.0,4784,Y81BJR,Richard Price
4844,4897370,1338785357,HWE7888,PA,PAS,12/30/2013,21,SUBN,FORD,S,0,0,0,0,69.0,69,0,556771,KN17,0000,0853A,,K,,,E 53 RD STREET,LINDEN BLVD LENOX RD,0.0,408.0,D1,,YBBYBBB,0830A,1000A,BLUE,0.0,0.0,-,0.0,,,,,,2013.0,4785,HWE7888,Jessica Rodriguez
4845,656918,7228392190,EGN5887,NY,PAS,08/19/2013,50,4DSD,MITSU,T,0,0,0,20140615,68.0,68,68,356273,T302,C,1139A,,K,I,N,10th Ave,0ft E/of 61st St,0.0,408.0,e5,,,,,WH,,0.0,,0.0,43 -,50-Crosswalk,,,,2013.0,4786,EGN5887,Jennifer Smith
4846,1625086,7808951201,75472MC,NY,COM,09/23/2013,69,VAN,MITSU,T,23130,0,0,20141231,5.0,5,5,357338,T105,C,0234P,,NY,I,N,Howard St,15ft W/of Lafayette,0.0,408.0,h1,,YYYYY,0800A,0600P,WH,,2012.0,,0.0,001,69-Failure to Disp Muni Recpt,,,,1.0,4787,75472MC,Nicole Garcia
4847,1521368,7380979024,GFL1770,NY,PAS,09/19/2013,20,4DSD,HONDA,T,53490,49690,29050,20150309,102.0,102,102,355123,T402,A,0929A,,Q,F,8617,Lefferts Blvd,,0.0,408.0,d,,YYYYY,0800A,0600P,GY,,2013.0,,0.0,20 -,20A-No Parking (Non-COM),,,,0.0,4788,GFL1770,Jade Walker
4848,5709570,7552781828,FWJ2045,NY,PAS,02/27/2014,37,SUBN,BMW,T,73220,48830,27530,20160312,84.0,84,84,355074,T301,A,1114A,1054A,K,F,100,Remsen St,,0.0,408.0,h1,,YYYYY,0830A,0700P,GY,,2012.0,301-3550,0.0,05 3,37-Expired Muni Meter,,,,2.0,4789,FWJ2045,Joseph Evans
4849,3938735,7961127033,45290MD,NY,COM,01/14/2014,85,VAN,ISUZU,T,10040,5640,5690,20151231,108.0,108,108,341166,T803,A,0315A,1139P,Q,F,1001,44th Rd,,0.0,408.0,k5,,,,,WH,,2010.0,,0.0,C -,85-Storage-3 hour Commercial,,,,4.0,4790,45290MD,Kevin Robinson
4850,6942321,7992630610,XS340Y,NJ,PAS,04/07/2014,38,SUBN,HONDA,T,25390,18290,18310,88880088,19.0,19,19,358643,T103,P,0204P,,NY,F,762,Madison Ave,,0.0,408.0,h1,,Y,1000A,0400P,BLACK,,0.0,,0.0,07 7,38-Failure to Display Muni Rec,,,,2014.0,1030,XS340Y,William Rodriguez
